
Iteration; Rate; AvgRate
1147;68.96;87,51902;
1148;58.31;87,49358;
1149;74.29;87,48209;
1150;76.12;87,47221;
1151;78.08;87,46405;
1152;84.04;87,46108;
1153;96.09;87,46857;
1154;55.99;87,44128;
1155;79.07;87,43404;
1156;63.37;87,41322;
1157;64.12;87,39308;
1158;75.24;87,38258;
1159;84.64;87,38021;
1160;58.97;87,35572;
1161;86.20;87,35473;
1162;85.35;87,353;
1163;102.85;87,36633;
1164;74.30;87,35509;
1165;72.76;87,34257;
1166;69.08;87,3269;
1167;91.04;87,33009;
1168;83.68;87,32697;
1169;92.15;87,33109;
1170;76.31;87,32168;
1171;131.44;87,35935;
1172;83.28;87,35587;
1173;91.28;87,35922;
1174;58.31;87,33447;
1175;98.04;87,34358;
1176;98.64;87,35319;
1177;65.27;87,33442;
1178;62.69;87,3135;
1179;58.63;87,28917;
1180;87.04;87,28896;
1181;60.67;87,26642;
1182;90.59;87,26923;
1183;75.03;87,25889;
1184;45.18;87,22335;
1185;88.28;87,22424;
1186;86.21;87,22339;
1187;87.97;87,22401;
1188;109.57;87,24282;
1189;80.62;87,23725;
1190;107.49;87,25426;
1191;72.97;87,24227;
1192;64.92;87,22354;
1193;82.03;87,21918;
1194;147.94;87,27003;
1195;87.55;87,27026;
1196;68.71;87,25475;
1197;77.37;87,24648;
1198;72.79;87,23441;
1199;90.45;87,2371;
1200;86.66;87,23662;
1201;80.76;87,23122;
1202;71.31;87,21798;
1203;81.43;87,21317;
1204;98.89;87,22286;
1205;73.54;87,2115;
1206;105.54;87,2267;
1207;96.63;87,23449;
1208;78.08;87,22691;
1209;71.52;87,21392;
1210;61.25;87,19247;
1211;65.06;87,17419;
1212;64.10;87,15514;
1213;114.33;87,17754;
1214;111.53;87,1976;
1215;77.90;87,18995;
1216;68.39;87,17448;
1217;65.43;87,15662;
1218;62.24;87,13616;
1219;81.79;87,13178;
1220;80.01;87,12595;
1221;91.93;87,12988;
1222;88.56;87,13105;
1223;66.11;87,11386;
1224;64.54;87,09542;
1225;69.22;87,08083;
1226;63.62;87,06168;
1227;82.46;87,05793;
1228;125.96;87,08961;
1229;96.63;87,09737;
1230;55.55;87,07172;
1231;77.40;87,06386;
1232;62.56;87,04397;
1233;81.38;87,03938;
1234;118.35;87,06475;
1235;74.91;87,05491;
1236;66.52;87,03829;
1237;71.21;87,0255;
1238;69.53;87,01137;
1239;78.38;87,0044;
1240;142.92;87,04949;
1241;82.68;87,04597;
1242;60.87;87,0249;
1243;70.55;87,01165;
1244;70.16;86,99811;
1245;71.69;86,98582;
1246;79.79;86,98004;
1247;105.24;86,99469;
1248;79.48;86,98867;
1249;57.94;86,96542;
1250;76.26;86,95686;
1251;58.21;86,93388;
1252;68.99;86,91954;
1253;56.41;86,89519;
1254;51.34;86,86684;
1255;65.34;86,84969;
1256;78.91;86,84336;
1257;55.48;86,81841;
1258;74.47;86,80859;
1259;83.61;86,80605;
1260;69.62;86,7924;
1261;62.17;86,77288;
1262;73.59;86,76244;
1263;42.12;86,72709;
1264;52.88;86,70032;
1265;87.22;86,70073;
1266;115.33;86,72334;
1267;84.28;86,72141;
1268;82.17;86,71782;
1269;65.67;86,70123;
1270;92.01;86,70541;
1271;72.38;86,69414;
1272;103.70;86,7075;
1273;95.30;86,71426;
1274;74.01;86,70428;
1275;55.13;86,67952;
1276;63.83;86,66161;
1277;96.12;86,66902;
1278;94.05;86,6748;
1279;98.62;86,68414;
1280;78.61;86,67783;
1281;91.06;86,68124;
1282;57.23;86,65826;
1283;61.70;86,63881;
1284;107.65;86,65517;
1285;108.00;86,67178;
1286;79.42;86,66615;
1287;57.60;86,64356;
1288;69.83;86,63051;
1289;66.46;86,61486;
1290;85.69;86,61414;
1291;85.99;86,61366;
1292;81.06;86,60935;
1293;77.11;86,60201;
1294;75.10;86,59312;
1295;94.45;86,59919;
1296;100.29;86,60975;
1297;79.00;86,60388;
1298;67.83;86,58942;
1299;58.13;86,56752;
1300;76.55;86,55981;
1301;72.23;86,5488;
1302;70.70;86,53663;
1303;78.57;86,53052;
1304;90.17;86,53331;
1305;85.37;86,53242;
1306;65.56;86,51637;
1307;68.25;86,50239;
1308;84.69;86,501;
1309;111.51;86,5201;
1310;77.15;86,51295;
1311;50.41;86,4854;
1312;50.34;86,45786;
1313;93.43;86,46317;
1314;85.74;86,46262;
1315;74.85;86,45379;
1316;59.79;86,43353;
1317;81.15;86,42951;
1318;98.27;86,4385;
1319;77.72;86,43189;
1320;63.30;86,41437;
1321;46.98;86,38452;
1322;49.83;86,35687;
1323;97.43;86,36524;
1324;95.53;86,37217;
1325;78.92;86,36654;
1326;60.31;86,34689;
1327;70.53;86,33496;
1328;57.07;86,31293;
1329;75.42;86,30473;
1330;112.42;86,32437;
1331;102.10;86,33623;
1332;59.32;86,31595;
1333;70.16;86,30383;
1334;57.86;86,28251;
1335;108.53;86,29918;
1336;97.18;86,30732;
1337;88.68;86,3091;
1338;80.85;86,30502;
1339;63.41;86,28792;
1340;65.93;86,27273;
1341;64.97;86,25684;
1342;89.72;86,25942;
1343;91.12;86,26304;
1344;64.93;86,24717;
1345;86.84;86,24761;
1346;66.00;86,23257;
1347;72.18;86,22214;
1348;53.36;86,19776;
1349;76.96;86,19092;
1350;76.39;86,18366;
1351;92.48;86,18832;
1352;81.89;86,18514;
1353;69.85;86,17307;
1354;73.39;86,16364;
1355;73.90;86,15458;
1356;69.02;86,14194;
1357;59.78;86,12252;
1358;59.95;86,10325;
1359;91.12;86,10693;
1360;60.59;86,08817;
1361;72.04;86,07785;
1362;109.18;86,09481;
1363;78.05;86,08891;
1364;66.04;86,0742;
1365;75.81;86,06669;
1366;69.67;86,05469;
1367;86.30;86,05486;
1368;142.64;86,09622;
1369;81.87;86,09313;
1370;81.81;86,09001;
1371;64.53;86,07429;
1372;103.35;86,08688;
1373;81.37;86,08344;
1374;58.82;86,0636;
1375;90.71;86,06698;
1376;84.50;86,06584;
1377;113.48;86,08575;
1378;81.01;86,08206;
1379;61.08;86,06393;
1380;52.23;86,03942;
1381;76.27;86,03235;
1382;71.73;86,022;
1383;71.30;86,01135;
1384;72.08;86,00129;
1385;75.92;85,99401;
1386;103.53;86,00667;
1387;102.49;86,01855;
1388;94.59;86,02473;
1389;118.02;86,04777;
1390;67.90;86,03471;
1391;84.58;86,03367;
1392;60.62;86,01541;
1393;111.71;86,03385;
1394;67.93;86,02087;
1395;49.19;85,99446;
1396;89.36;85,99687;
1397;97.97;86,00545;
1398;67.20;85,992;
1399;160.96;86,04558;
1400;91.98;86,04982;
1401;61.53;86,03232;
1402;57.79;86,01218;
1403;81.25;86,00879;
1404;70.78;85,99794;
1405;70.48;85,9869;
1406;74.13;85,97846;
1407;92.27;85,98293;
1408;80.08;85,97874;
1409;62.06;85,96177;
1410;91.85;85,96595;
1411;72.55;85,95644;
1412;85.00;85,95577;
1413;94.35;85,96172;
1414;107.70;85,97709;
1415;61.70;85,95993;
1416;84.97;85,95923;
1417;57.02;85,9388;
1418;104.77;85,95208;
1419;103.89;85,96471;
1420;75.87;85,95761;
1421;82.10;85,9549;
1422;74.65;85,94695;
1423;120.76;85,97141;
1424;73.85;85,96291;
1425;58.63;85,94373;
1426;73.13;85,93474;
1427;62.38;85,91823;
1428;64.15;85,90298;
1429;81.65;85,90001;
1430;121.82;85,92513;
1431;69.56;85,9137;
1432;70.05;85,90262;
1433;67.09;85,88949;
1434;68.18;85,87714;
1435;70.23;85,86623;
1436;91.36;85,87005;
1437;59.32;85,85157;
1438;70.88;85,84116;
1439;68.56;85,82914;
1440;90.05;85,83207;
1441;76.82;85,82581;
1442;139.70;85,86317;
1443;114.05;85,88271;
1444;67.30;85,86984;
1445;66.15;85,85619;
1446;73.26;85,84749;
1447;67.92;85,8351;
1448;80.58;85,83147;
1449;110.70;85,84864;
1450;74.65;85,84092;
1451;62.65;85,82494;
1452;69.47;85,81367;
1453;60.37;85,79616;
1454;89.56;85,79875;
1455;75.25;85,7915;
1456;76.60;85,78519;
1457;85.57;85,78503;
1458;73.65;85,77671;
1459;76.35;85,77025;
1460;68.03;85,75809;
1461;88.62;85,76006;
1462;64.14;85,74527;
1463;71.37;85,73544;
1464;55.85;85,71503;
1465;51.30;85,69154;
1466;34.42;85,65657;
1467;63.67;85,64158;
1468;79.40;85,63733;
1469;87.69;85,63873;
1470;57.75;85,61975;
1471;77.39;85,61416;
1472;77.14;85,6084;
1473;67.43;85,59605;
1474;95.54;85,60281;
1475;63.85;85,58806;
1476;67.36;85,57571;
1477;84.48;85,57497;
1478;54.72;85,5541;
1479;96.96;85,56181;
1480;92.11;85,56624;
1481;72.98;85,55774;
1482;102.09;85,56889;
1483;84.84;85,5684;
1484;101.84;85,57937;
1485;70.19;85,569;
1486;69.60;85,55826;
1487;61.31;85,54195;
1488;84.02;85,54093;
1489;65.76;85,52764;
1490;78.56;85,52296;
1491;83.46;85,52158;
1492;84.29;85,52075;
1493;82.78;85,51892;
1494;90.26;85,52209;
1495;129.61;85,55158;
1496;75.64;85,54496;
1497;87.02;85,54594;
1498;86.41;85,54652;
1499;83.13;85,54491;
1500;92.05;85,54925;
1501;79.80;85,54542;
1502;95.03;85,55173;
1503;79.50;85,5477;
1504;79.37;85,54359;
1505;128.35;85,57203;
1506;96.83;85,57951;
1507;62.68;85,56431;
1508;65.16;85,55077;
1509;94.54;85,55673;
1510;64.34;85,54268;
1511;138.23;85,57755;
1512;84.00;85,5765;
1513;49.21;85,55247;
1514;63.90;85,53816;
1515;74.63;85,53096;
1516;71.12;85,52145;
1517;64.76;85,50777;
1518;59.27;85,49048;
1519;74.91;85,48351;
1520;73.73;85,47578;
1521;79.47;85,47183;
1522;63.49;85,45739;
1523;46.18;85,43159;
1524;55.34;85,41185;
1525;51.08;85,38934;
1526;102.02;85,40024;
1527;60.21;85,38374;
1528;60.79;85,36765;
1529;70.73;85,35807;
1530;82.19;85,356;
1531;59.93;85,33939;
1532;105.39;85,35249;
1533;95.98;85,35942;
1534;61.21;85,34368;
1535;48.03;85,31937;
1536;53.46;85,29864;
1537;86.74;85,29958;
1538;69.35;85,28921;
1539;97.19;85,29694;
1540;73.47;85,28927;
1541;67.49;85,27772;
1542;72.63;85,26952;
1543;66.00;85,25703;
1544;63.83;85,24315;
1545;67.91;85,23193;
1546;105.72;85,24519;
1547;106.87;85,25916;
1548;59.37;85,24244;
1549;74.68;85,23562;
1550;62.68;85,22107;
1551;65.83;85,20856;
1552;64.06;85,19494;
1553;88.32;85,19695;
1554;87.48;85,19842;
1555;100.80;85,20845;
1556;73.96;85,20122;
1557;61.10;85,18574;
1558;69.96;85,17596;
1559;88.08;85,17783;
1560;80.74;85,17498;
1561;70.79;85,16576;
1562;74.67;85,15904;
1563;73.44;85,15154;
1564;60.28;85,13564;
1565;116.21;85,15549;
1566;91.94;85,15983;
1567;68.15;85,14897;
1568;61.03;85,13359;
1569;69.43;85,12358;
1570;89.97;85,12667;
1571;91.67;85,13084;
1572;84.19;85,13023;
1573;94.07;85,13592;
1574;78.76;85,13187;
1575;56.30;85,11356;
1576;83.79;85,11272;
1577;91.55;85,1168;
1578;96.77;85,12418;
1579;70.22;85,11475;
1580;52.94;85,09438;
1581;74.68;85,08779;
1582;90.24;85,09105;
1583;71.25;85,08231;
1584;58.29;85,06539;
1585;53.82;85,04568;
1586;55.97;85,02734;
1587;71.51;85,01883;
1588;65.82;85,00674;
1589;64.66;84,99393;
1590;83.71;84,99312;
1591;60.34;84,97762;
1592;91.95;84,982;
1593;76.69;84,9768;
1594;119.64;84,99854;
1595;86.01;84,99918;
1596;123.47;85,02328;
1597;81.28;85,02094;
1598;68.71;85,01073;
1599;63.71;84,99741;
1600;102.11;85,0081;
1601;77.44;85,00337;
1602;80.97;85,00085;
1603;74.13;84,99407;
1604;66.94;84,98282;
1605;77.79;84,97834;
1606;62.53;84,96436;
1607;111.89;84,98112;
1608;98.91;84,98978;
1609;68.95;84,97982;
1610;90.01;84,98295;
1611;68.64;84,97281;
1612;79.76;84,96957;
1613;100.32;84,9791;
1614;123.94;85,00323;
1615;49.65;84,98135;
1616;49.71;84,95953;
1617;77.33;84,9548;
1618;94.41;84,96065;
1619;77.40;84,95598;
1620;77.98;84,95168;
1621;77.36;84,94699;
1622;85.74;84,94748;
1623;83.82;84,94678;
1624;60.16;84,93153;
1625;92.44;84,93615;
1626;71.68;84,928;
1627;86.25;84,92881;
1628;66.53;84,9175;
1629;69.18;84,90784;
1630;67.73;84,8973;
1631;82.38;84,89576;
1632;72.43;84,88812;
1633;51.41;84,86762;
1634;62.67;84,85403;
1635;53.43;84,83482;
1636;86.35;84,83575;
1637;59.25;84,82011;
1638;89.56;84,82301;
1639;84.89;84,82306;
1640;112.28;84,8398;
1641;74.35;84,8334;
1642;80.08;84,83051;
1643;51.62;84,8103;
1644;75.93;84,80489;
1645;68.04;84,7947;
1646;50.11;84,77363;
1647;75.86;84,76822;
1648;66.17;84,75694;
1649;56.28;84,73966;
1650;72.81;84,73243;
1651;70.06;84,72354;
1652;83.28;84,72267;
1653;80.18;84,71992;
1654;88.01;84,72192;
1655;88.79;84,72437;
1656;66.55;84,71339;
1657;59.52;84,69819;
1658;71.98;84,69052;
1659;46.48;84,66749;
1660;105.53;84,68005;
1661;54.43;84,66184;
1662;71.30;84,6538;
1663;67.08;84,64323;
1664;76.25;84,63819;
1665;88.47;84,64049;
1666;78.88;84,63703;
1667;71.64;84,62923;
1668;77.14;84,62474;
1669;66.46;84,61386;
1670;64.44;84,60178;
1671;65.13;84,59013;
1672;58.13;84,57431;
1673;65.93;84,56316;
1674;52.17;84,54381;
1675;83.64;84,54327;
1676;54.98;84,52563;
1677;105.37;84,53806;
1678;71.36;84,5302;
1679;59.50;84,5153;
1680;56.37;84,49854;
1681;58.66;84,48317;
1682;59.83;84,46851;
1683;75.69;84,46329;
1684;68.23;84,45365;
1685;61.70;84,44015;
1686;98.39;84,44843;
1687;73.96;84,44221;
1688;54.58;84,42451;
1689;77.74;84,42056;
1690;89.62;84,42363;
1691;123.69;84,44685;
1692;88.60;84,44931;
1693;95.16;84,45564;
1694;55.76;84,4387;
1695;52.32;84,41975;
1696;65.23;84,40843;
1697;71.92;84,40108;
1698;94.78;84,40719;
1699;65.61;84,39613;
1700;50.43;84,37614;
1701;60.23;84,36195;
1702;66.69;84,35156;
1703;52.06;84,3326;
1704;55.59;84,31573;
1705;95.91;84,32253;
1706;57.06;84,30656;
1707;76.21;84,30182;
1708;68.84;84,29277;
1709;47.62;84,27131;
1710;53.13;84,2531;
1711;53.68;84,23523;
1712;59.30;84,22066;
1713;81.58;84,21912;
1714;54.41;84,20173;
1715;47.27;84,18019;
1716;73.45;84,17393;
1717;79.73;84,17135;
1718;37.25;84,14404;
1719;49.46;84,12386;
1720;66.74;84,11375;
1721;26.80;84,08045;
1722;52.48;84,0621;
1723;68.35;84,05299;
1724;56.88;84,03722;
1725;38.36;84,01074;
1726;53.35;83,99298;
1727;75.38;83,98799;
1728;80.61;83,98604;
1729;61.08;83,97279;
1730;66.09;83,96245;
1731;58.35;83,94765;
1732;60.99;83,93439;
1733;76.03;83,92982;
1734;94.69;83,93603;
1735;61.12;83,92288;
1736;54.71;83,90605;
1737;72.66;83,89957;
1738;70.67;83,89196;
1739;59.43;83,87789;
1740;65.36;83,86725;
1741;78.15;83,86397;
1742;56.88;83,84848;
1743;67.49;83,8391;
1744;68.16;83,83011;
1745;58.53;83,81561;
1746;102.62;83,82639;
1747;65.01;83,81561;
1748;93.61;83,82121;
1749;53.80;83,80405;
1750;57.13;83,7888;
1751;47.37;83,76801;
1752;76.53;83,76388;
1753;57.63;83,74897;
1754;50.57;83,73006;
1755;71.55;83,72311;
1756;59.81;83,7095;
1757;67.68;83,70037;
1758;58.86;83,68624;
1759;56.24;83,67064;
1760;66.27;83,66075;
1761;72.08;83,65417;
1762;102.32;83,66476;
1763;63.13;83,65311;
1764;79.16;83,65057;
1765;69.36;83,64246;
1766;60.55;83,62939;
1767;60.79;83,61646;
1768;70.51;83,60905;
1769;66.03;83,59911;
1770;66.24;83,58929;
1771;36.98;83,56297;
1772;65.02;83,55251;
1773;55.85;83,53688;
1774;58.72;83,52289;
1775;66.89;83,51352;
1776;101.06;83,5234;
1777;79.65;83,52122;
1778;85.53;83,52235;
1779;29.11;83,49176;
1780;41.05;83,46792;
1781;51.03;83,44971;
1782;80.52;83,44806;
1783;55.24;83,43224;
1784;77.76;83,42905;
1785;93.66;83,43479;
1786;73.79;83,4294;
1787;66.23;83,41977;
1788;97.57;83,42768;
1789;76.00;83,42353;
1790;66.11;83,41386;
1791;91.97;83,41863;
1792;106.57;83,43155;
1793;84.24;83,432;
1794;73.14;83,42626;
1795;67.19;83,41722;
1796;86.05;83,41869;
1797;103.23;83,42971;
1798;84.59;83,43035;
1799;61.18;83,41798;
1800;75.29;83,41347;
1801;70.49;83,40629;
1802;58.34;83,39238;
1803;64.36;83,38182;
1804;89.70;83,38532;
1805;53.29;83,36865;
1806;82.70;83,36829;
1807;87.45;83,37054;
1808;83.47;83,3706;
1809;99.88;83,37972;
1810;73.26;83,37413;
1811;68.08;83,36568;
1812;74.54;83,36082;
1813;76.82;83,35721;
1814;87.15;83,3593;
1815;73.48;83,35386;
1816;68.35;83,3456;
1817;56.52;83,33083;
1818;85.60;83,33208;
1819;59.22;83,31883;
1820;107.35;83,33204;
1821;92.82;83,33725;
1822;49.48;83,31866;
1823;95.70;83,32545;
1824;69.50;83,31788;
1825;45.77;83,29731;
1826;53.23;83,28085;
1827;90.22;83,28465;
1828;81.91;83,28389;
1829;73.14;83,27834;
1830;60.84;83,26608;
1831;75.79;83,262;
1832;66.95;83,2531;
1833;139.67;83,28388;
1834;79.56;83,28185;
1835;60.98;83,2697;
1836;59.63;83,25682;
1837;80.84;83,2555;
1838;78.00;83,25264;
1839;78.17;83,24988;
1840;66.99;83,24104;
1841;77.01;83,23766;
1842;71.96;83,23153;
1843;87.75;83,23399;
1844;82.14;83,23339;
1845;89.94;83,23702;
1846;87.33;83,23924;
1847;97.93;83,24719;
1848;75.56;83,24303;
1849;62.20;83,23165;
1850;60.35;83,21928;
1851;78.82;83,2169;
1852;74.89;83,21241;
1853;71.58;83,20613;
1854;71.17;83,19964;
1855;77.28;83,19644;
1856;85.50;83,19769;
1857;114.11;83,21433;
1858;52.93;83,19803;
1859;52.83;83,18169;
1860;55.37;83,16674;
1861;91.77;83,17136;
1862;89.48;83,17475;
1863;61.17;83,16294;
1864;45.46;83,14272;
1865;61.44;83,13108;
1866;68.98;83,1235;
1867;71.17;83,1171;
1868;70.63;83,11041;
1869;102.66;83,12087;
1870;71.85;83,11485;
1871;61.06;83,10306;
1872;58.69;83,09001;
1873;54.23;83,0746;
1874;89.06;83,0778;
1875;72.59;83,0722;
1876;99.43;83,08092;
1877;54.07;83,06547;
1878;37.02;83,04095;
1879;67.75;83,03281;
1880;68.55;83,02512;
1881;44.30;83,00452;
1882;87.02;83,00665;
1883;82.72;83,0065;
1884;55.38;82,99184;
1885;83.88;82,99231;
1886;55.35;82,97765;
1887;59.49;82,9652;
1888;57.82;82,95188;
1889;64.14;82,94193;
1890;67.65;82,93384;
1891;65.61;82,92468;
1892;54.88;82,90986;
1893;60.19;82,89786;
1894;59.53;82,88552;
1895;75.82;82,88179;
1896;55.33;82,86726;
1897;91.77;82,87195;
1898;68.76;82,86452;
1899;51.74;82,84813;
1900;52.67;82,83224;
1901;51.37;82,8157;
1902;66.96;82,80736;
1903;69.12;82,80016;
1904;61.30;82,78887;
1905;65.42;82,77975;
1906;61.56;82,76862;
1907;66.43;82,76006;
1908;66.79;82,75169;
1909;74.11;82,74716;
1910;49.33;82,72967;
1911;55.61;82,71548;
1912;52.17;82,6995;
1913;58.60;82,6869;
1914;68.85;82,67968;
1915;81.64;82,67914;
1916;93.89;82,68499;
1917;46.65;82,66619;
1918;66.79;82,65791;
1919;60.01;82,64611;
1920;72.30;82,64072;
1921;131.69;82,66625;
1922;78.74;82,66421;
1923;69.36;82,65729;
1924;77.61;82,65466;
1925;84.07;82,6554;
1926;55.92;82,64152;
1927;53.31;82,6263;
1928;69.89;82,61969;
1929;74.10;82,61527;
1930;90.58;82,6194;
1931;66.78;82,6112;
1932;63.74;82,60143;
1933;77.57;82,59883;
1934;72.26;82,59349;
1935;85.51;82,59499;
1936;73.33;82,59021;
1937;87.00;82,59248;
1938;87.52;82,59502;
1939;67.71;82,58735;
1940;59.66;82,57553;
1941;84.32;82,57643;
1942;86.03;82,57821;
1943;116.59;82,59571;
1944;73.83;82,5912;
1945;53.28;82,57613;
1946;71.15;82,57026;
1947;97.19;82,57777;
1948;101.08;82,58727;
1949;73.93;82,58282;
1950;66.02;82,57433;
1951;85.76;82,57597;
1952;54.22;82,56144;
1953;88.82;82,56464;
1954;68.79;82,55759;
1955;81.48;82,55704;
1956;70.27;82,55077;
1957;58.67;82,53857;
1958;52.34;82,52314;
1959;65.33;82,51436;
1960;128.77;82,53796;
1961;84.29;82,53885;
1962;54.30;82,52445;
1963;48.60;82,50717;
1964;65.00;82,49826;
1965;66.64;82,49019;
1966;67.10;82,48236;
1967;74.53;82,47832;
1968;61.38;82,4676;
1969;72.27;82,46242;
1970;61.52;82,45179;
1971;63.70;82,44228;
1972;99.44;82,4509;
1973;68.33;82,44374;
1974;63.56;82,43417;
1975;54.83;82,4202;
1976;59.93;82,40881;
1977;73.78;82,40445;
1978;88.92;82,40775;
1979;53.89;82,39333;
1980;77.52;82,39087;
1981;75.44;82,38736;
1982;114.79;82,40371;
1983;88.83;82,40695;
1984;101.42;82,41653;
1985;78.20;82,41441;
1986;63.04;82,40466;
1987;62.26;82,39452;
1988;85.12;82,39589;
1989;69.85;82,38958;
1990;65.66;82,38117;
1991;72.20;82,37606;
1992;76.51;82,37312;
1993;80.67;82,37226;
1994;83.98;82,37306;
1995;59.64;82,36166;
1996;90.97;82,36597;
1997;58.71;82,35413;
1998;53.68;82,33978;
1999;47.41;82,3223;
2000;61.26;82,31178;
2001;119.59;82,33041;
2002;89.38;82,33392;
2003;57.66;82,3216;
2004;56.73;82,30883;
2005;57.13;82,29627;
2006;63.72;82,28701;
2007;62.90;82,27735;
2008;64.87;82,26868;
2009;39.87;82,24758;
2010;53.65;82,23335;
2011;93.88;82,23914;
2012;66.89;82,23151;
2013;56.18;82,21857;
2014;69.01;82,21201;
2015;75.24;82,20856;
2016;72.48;82,20373;
2017;113.41;82,2192;
2018;64.53;82,21043;
2019;57.59;82,19824;
2020;75.92;82,19513;
2021;79.18;82,19364;
2022;81.74;82,19341;
2023;118.47;82,21135;
2024;79.24;82,20988;
2025;82.89;82,21021;
2026;59.86;82,19918;
2027;70.12;82,19322;
2028;75.75;82,19005;
2029;54.91;82,17661;
2030;78.27;82,17468;
2031;78.43;82,17284;
2032;65.43;82,1646;
2033;80.38;82,16372;
2034;101.91;82,17343;
2035;59.04;82,16206;
2036;65.52;82,15389;
2037;84.47;82,15503;
2038;76.74;82,15237;
2039;101.37;82,1618;
2040;82.59;82,162;
2041;70.69;82,15638;
2042;55.09;82,14313;
2043;64.97;82,13472;
2044;100.95;82,14392;
2045;103.51;82,15437;
2046;77.74;82,15221;
2047;68.52;82,14555;
2048;53.75;82,13168;
2049;83.15;82,13218;
2050;66.44;82,12453;
2051;117.71;82,14188;
2052;102.31;82,1517;
2053;63.48;82,14261;
2054;70.38;82,13689;
2055;71.35;82,13164;
2056;88.24;82,13461;
2057;72.63;82,13;
2058;70.30;82,12425;
2059;57.14;82,11212;
2060;94.16;82,11797;
2061;95.21;82,12433;
2062;82.08;82,12431;
2063;101.11;82,13351;
2064;92.18;82,13837;
2065;55.63;82,12553;
2066;69.04;82,1192;
2067;72.27;82,11443;
2068;107.79;82,12685;
2069;75.87;82,12382;
2070;88.76;82,12702;
2071;73.30;82,12276;
2072;81.03;82,12223;
2073;61.21;82,11214;
2074;129.45;82,13497;
2075;75.63;82,13184;
2076;76.99;82,12936;
2077;69.78;82,12341;
2078;51.30;82,10858;
2079;63.95;82,09985;
2080;66.62;82,0924;
2081;79.31;82,09106;
2082;86.69;82,09328;
2083;76.19;82,09045;
2084;80.28;82,08958;
2085;85.34;82,09113;
2086;81.83;82,091;
2087;75.65;82,08792;
2088;61.23;82,07793;
2089;54.84;82,06489;
2090;38.14;82,04387;
2091;46.34;82,02679;
2092;89.36;82,0303;
2093;98.56;82,0382;
2094;85.50;82,03986;
2095;93.12;82,04514;
2096;57.72;82,03354;
2097;55.69;82,02097;
2098;81.45;82,0207;
2099;78.56;82,01905;
2100;116.56;82,0355;
2101;73.13;82,03126;
2102;53.42;82,01765;
2103;81.23;82,01727;
2104;76.91;82,01485;
2105;60.16;82,00446;
2106;79.80;82,00341;
2107;62.63;81,99422;
2108;69.42;81,98825;
2109;58.56;81,97714;
2110;68.45;81,97073;
2111;56.55;81,95869;
2112;75.13;81,95545;
2113;82.75;81,95583;
2114;72.54;81,95137;
2115;55.25;81,93874;
2116;68.20;81,93225;
2117;81.12;81,93187;
2118;85.21;81,93342;
2119;89.39;81,93694;
2120;64.12;81,92853;
2121;53.06;81,91492;
2122;68.69;81,90868;
2123;84.33;81,90983;
2124;80.06;81,90896;
2125;62.90;81,90001;
2126;79.46;81,89886;
2127;86.19;81,90087;
2128;96.53;81,90775;
2129;86.46;81,90988;
2130;101.84;81,91924;
2131;84.37;81,92039;
2132;68.96;81,91431;
2133;64.92;81,90634;
2134;72.75;81,90205;
2135;85.24;81,90362;
2136;126.69;81,92458;
2137;83.29;81,92522;
2138;66.33;81,91793;
2139;65.85;81,91042;
2140;69.28;81,90451;
2141;78.67;81,903;
2142;81.33;81,90273;
2143;81.24;81,90242;
2144;56.76;81,89069;
2145;70.22;81,88525;
2146;78.83;81,88383;
2147;93.35;81,88918;
2148;53.34;81,87589;
2149;66.02;81,86851;
2150;54.01;81,85555;
2151;75.94;81,85281;
2152;93.34;81,85814;
2153;68.94;81,85214;
2154;65.85;81,84471;
2155;61.97;81,83549;
2156;49.96;81,8207;
2157;59.15;81,81019;
2158;59.30;81,79976;
2159;69.61;81,79411;
2160;64.36;81,78604;
2161;59.99;81,77596;
2162;82.72;81,77639;
2163;58.03;81,76541;
2164;62.72;81,75661;
2165;103.83;81,76682;
2166;77.38;81,76479;
2167;63.87;81,75653;
2168;75.09;81,75346;
2169;80.78;81,75301;
2170;93.47;81,75841;
2171;73.98;81,75482;
2172;113.95;81,76965;
2173;59.25;81,75928;
2174;60.44;81,74947;
2175;74.29;81,74604;
2176;73.06;81,74205;
2177;58.39;81,73132;
2178;38.17;81,71132;
2179;54.26;81,69872;
2180;55.05;81,6865;
2181;72.03;81,68208;
2182;56.74;81,67065;
2183;50.40;81,65633;
2184;75.15;81,65334;
2185;84.53;81,65466;
2186;51.23;81,64074;
2187;49.83;81,62619;
2188;56.55;81,61473;
2189;72.81;81,61071;
2190;102.50;81,62025;
2191;74.43;81,61697;
2192;60.33;81,60725;
2193;77.09;81,60519;
2194;47.84;81,58981;
2195;77.67;81,58802;
2196;52.89;81,57495;
2197;104.20;81,58525;
2198;74.29;81,58193;
2199;52.21;81,56857;
2200;65.82;81,56142;
2201;73.81;81,5579;
2202;56.81;81,54666;
2203;57.03;81,53553;
2204;54.91;81,52345;
2205;51.11;81,50966;
2206;25.03;81,48405;
2207;47.68;81,46873;
2208;47.35;81,45329;
2209;70.55;81,44835;
2210;67.27;81,44193;
2211;79.10;81,44087;
2212;102.03;81,45018;
2213;86.73;81,45257;
2214;67.45;81,44624;
2215;65.15;81,43889;
2216;77.03;81,4369;
2217;67.17;81,43047;
2218;54.88;81,4185;
2219;58.10;81,40798;
2220;71.24;81,4034;
2221;64.71;81,39589;
2222;90.97;81,4002;
