facts executor 48.00ms 
solver Solver executor Planner1 213.00ms 
facts executor 3.00ms 
solver Solver executor Planner1 183.00ms 
facts executor 2.00ms 
solver Solver executor Planner1 188.00ms 
facts executor 2.00ms 
solver Solver executor Planner1 160.00ms 
facts executor 3.00ms 
solver Solver executor Planner1 249.00ms 
facts executor 3.00ms 
solver Solver executor Planner1 205.00ms 
facts executor 1.00ms 
solver Solver executor Planner1 212.00ms 
facts executor 2.00ms 
solver Solver executor Planner1 255.00ms 
facts executor 3.00ms 
solver Solver executor Planner1 180.00ms 
facts executor 1.00ms 
solver Solver executor Planner1 146.00ms 
facts executor 2.00ms 
solver Solver executor Planner1 202.00ms 
facts executor 2.00ms 
facts executor 1.00ms 
solver Solver executor Planner1 278.00ms 
solver Solver executor Planner0 76.00ms 
facts executor 2.00ms 
facts executor 6.00ms 
solver Solver executor Planner0 69.00ms 
facts executor 1.00ms 
solver Solver executor Planner0 70.00ms 
solver Solver executor Planner1 239.00ms 
facts executor 3.00ms 
solver Solver executor Planner1 212.00ms 
facts executor 1.00ms 
solver Solver executor Planner1 155.00ms 
facts executor 2.00ms 
solver Solver executor Planner1 169.00ms 
facts executor 2.00ms 
solver Solver executor Planner1 235.00ms 
facts executor 1.00ms 
solver Solver executor Planner1 185.00ms 
facts executor 1.00ms 
solver Solver executor Planner1 183.00ms 
facts executor 2.00ms 
solver Solver executor Planner1 207.00ms 
facts executor 4.00ms 
solver Solver executor Planner1 231.00ms 
facts executor 3.00ms 
solver Solver executor Planner1 210.00ms 
facts executor 1.00ms 
solver Solver executor Planner1 153.00ms 
facts executor 2.00ms 
solver Solver executor Planner1 155.00ms 
facts executor 3.00ms 
solver Solver executor Planner1 204.00ms 
facts executor 2.00ms 
solver Solver executor Planner1 140.00ms 
facts executor 1.00ms 
solver Solver executor Planner1 145.00ms 
facts executor 2.00ms 
solver Solver executor Planner1 254.00ms 
facts executor 2.00ms 
solver Solver executor Planner1 180.00ms 
facts executor 3.00ms 
solver Solver executor Planner1 185.00ms 
facts executor 2.00ms 
solver Solver executor Planner1 199.00ms 
