
Iteration; Rate; AvgRate
1149;52.12;75,06812;
1150;67.06;75,06115;
1151;46.50;75,03634;
1152;59.10;75,0225;
1153;60.73;75,0101;
1154;44.58;74,98373;
1155;64.50;74,97466;
1156;69.46;74,96988;
1157;50.66;74,94887;
1158;61.48;74,93723;
1159;69.60;74,93263;
1160;68.58;74,92716;
1161;57.39;74,91206;
1162;68.10;74,90619;
1163;74.63;74,90595;
1164;77.90;74,90853;
1165;61.81;74,89729;
1166;43.05;74,86997;
1167;55.41;74,85329;
1168;60.83;74,84129;
1169;64.08;74,83208;
1170;57.90;74,8176;
1171;52.64;74,79866;
1172;73.40;74,79747;
1173;77.07;74,79941;
1174;48.33;74,77686;
1175;68.35;74,77139;
1176;60.03;74,75886;
1177;79.19;74,76262;
1178;54.11;74,74509;
1179;53.36;74,72694;
1180;57.77;74,71258;
1181;85.10;74,72137;
1182;62.21;74,71078;
1183;80.98;74,71608;
1184;52.08;74,69696;
1185;60.89;74,68531;
1186;105.27;74,7111;
1187;47.55;74,68822;
1188;46.52;74,66451;
1189;45.48;74,63996;
1190;59.64;74,62736;
1191;78.06;74,63024;
1192;50.77;74,61023;
1193;67.14;74,60397;
1194;55.09;74,58762;
1195;65.58;74,58009;
1196;76.03;74,5813;
1197;59.66;74,56884;
1198;57.06;74,55423;
1199;55.97;74,53873;
1200;44.45;74,51366;
1201;79.33;74,51766;
1202;69.74;74,51369;
1203;63.05;74,50415;
1204;67.68;74,49848;
1205;51.98;74,4798;
1206;64.46;74,47149;
1207;66.79;74,46513;
1208;61.96;74,45477;
1209;71.01;74,45192;
1210;72.31;74,45015;
1211;70.53;74,44691;
1212;62.02;74,43666;
1213;78.24;74,4398;
1214;86.49;74,44972;
1215;67.35;74,44389;
1216;62.06;74,4337;
1217;51.55;74,4149;
1218;62.07;74,40476;
1219;85.59;74,41394;
1220;90.81;74,42738;
1221;70.45;74,42412;
1222;60.71;74,4129;
1223;66.52;74,40644;
1224;69.02;74,40204;
1225;56.05;74,38705;
1226;63.20;74,37793;
1227;53.76;74,36112;
1228;48.96;74,34044;
1229;61.94;74,33035;
1230;74.46;74,33046;
1231;89.98;74,34318;
1232;72.95;74,34205;
1233;42.70;74,31638;
1234;63.24;74,3074;
1235;69.96;74,30389;
1236;73.21;74,303;
1237;64.29;74,29491;
1238;51.99;74,27689;
1239;50.99;74,25809;
1240;61.65;74,24792;
1241;53.99;74,2316;
1242;52.75;74,21429;
1243;56.95;74,20041;
1244;83.68;74,20803;
1245;53.14;74,19111;
1246;68.20;74,1863;
1247;50.71;74,16748;
1248;67.14;74,16185;
1249;74.79;74,16235;
1250;52.05;74,14466;
1251;56.95;74,13091;
1252;69.53;74,12724;
1253;67.15;74,12168;
1254;71.58;74,11965;
1255;79.59;74,12402;
1256;52.95;74,10716;
1257;68.58;74,10276;
1258;104.37;74,12682;
1259;55.07;74,11168;
1260;71.60;74,10969;
1261;85.72;74,1189;
1262;60.81;74,10835;
1263;49.33;74,08873;
1264;84.00;74,09657;
1265;56.83;74,08292;
1266;77.17;74,08536;
1267;68.70;74,08111;
1268;67.62;74,07601;
1269;63.41;74,0676;
1270;76.80;74,06976;
1271;59.46;74,05826;
1272;45.87;74,0361;
1273;90.43;74,04898;
1274;47.60;74,02822;
1275;73.86;74,02809;
1276;65.05;74,02106;
1277;56.43;74,00728;
1278;58.03;73,99477;
1279;61.32;73,98487;
1280;52.37;73,96799;
1281;84.06;73,97587;
1282;75.25;73,97686;
1283;49.79;73,95801;
1284;75.04;73,95885;
1285;96.76;73,9766;
1286;55.80;73,96247;
1287;55.17;73,94787;
1288;90.73;73,9609;
1289;60.15;73,95018;
1290;65.75;73,94382;
1291;86.91;73,95387;
1292;85.35;73,96269;
1293;72.89;73,96187;
1294;68.63;73,95775;
1295;51.99;73,94078;
1296;70.76;73,93832;
1297;73.58;73,93805;
1298;69.24;73,93443;
1299;53.56;73,91874;
1300;74.69;73,91933;
1301;54.98;73,90477;
1302;62.99;73,89639;
1303;79.02;73,90031;
1304;60.14;73,88976;
1305;52.17;73,87312;
1306;78.09;73,87635;
1307;58.23;73,86438;
1308;49.31;73,8456;
1309;99.82;73,86545;
1310;77.43;73,86816;
1311;63.26;73,86007;
1312;57.93;73,84792;
1313;64.15;73,84054;
1314;66.63;73,83505;
1315;51.44;73,81802;
1316;75.47;73,81928;
1317;74.34;73,81968;
1318;54.19;73,80479;
1319;73.94;73,80489;
1320;62.10;73,79602;
1321;56.54;73,78296;
1322;54.37;73,76827;
1323;48.48;73,74915;
1324;69.98;73,74631;
1325;77.95;73,74948;
1326;58.35;73,73787;
1327;97.46;73,75575;
1328;85.34;73,76448;
1329;44.76;73,74266;
1330;57.05;73,73011;
1331;55.90;73,71671;
1332;51.81;73,70027;
1333;80.39;73,70529;
1334;67.55;73,70068;
1335;75.02;73,70167;
1336;74.31;73,70213;
1337;92.61;73,71627;
1338;76.60;73,71842;
1339;60.15;73,70829;
1340;72.70;73,70753;
1341;54.58;73,69328;
1342;78.84;73,69711;
1343;63.06;73,68919;
1344;56.15;73,67615;
1345;75.41;73,67744;
1346;86.34;73,68684;
1347;93.77;73,70175;
1348;73.55;73,70164;
1349;61.79;73,69282;
1350;74.53;73,69344;
1351;62.66;73,68528;
1352;70.92;73,68324;
1353;46.15;73,66289;
1354;98.47;73,68121;
1355;54.03;73,6667;
1356;65.69;73,66082;
1357;74.77;73,66164;
1358;44.93;73,64048;
1359;48.89;73,62227;
1360;64.86;73,61583;
1361;54.72;73,60194;
1362;46.98;73,5824;
1363;61.79;73,57375;
1364;50.13;73,55656;
1365;69.93;73,55391;
1366;40.64;73,52982;
1367;78.46;73,53342;
1368;67.52;73,52903;
1369;19.86;73,48983;
1370;55.36;73,47659;
1371;68.93;73,47327;
1372;61.09;73,46425;
1373;60.22;73,45461;
1374;88.67;73,46568;
1375;61.60;73,45705;
1376;72.66;73,45647;
1377;54.92;73,44301;
1378;125.95;73,48111;
1379;97.43;73,49848;
1380;48.74;73,48055;
1381;81.74;73,48653;
1382;67.41;73,48213;
1383;66.18;73,47685;
1384;54.55;73,46318;
1385;53.10;73,44848;
1386;50.31;73,43179;
1387;25.13;73,39697;
1388;51.42;73,38113;
1389;81.05;73,38666;
1390;92.43;73,40036;
1391;78.74;73,40421;
1392;61.93;73,39597;
1393;82.46;73,40247;
1394;52.15;73,38723;
1395;51.66;73,37165;
1396;69.36;73,36877;
1397;78.13;73,37218;
1398;67.41;73,36792;
1399;63.90;73,36115;
1400;65.18;73,35531;
1401;65.89;73,34998;
1402;61.13;73,34126;
1403;67.99;73,33745;
1404;58.14;73,32662;
1405;58.73;73,31624;
1406;52.71;73,30158;
1407;56.08;73,28934;
1408;61.93;73,28128;
1409;60.11;73,27193;
1410;48.93;73,25467;
1411;48.92;73,23742;
1412;63.36;73,23042;
1413;54.80;73,21738;
1414;59.84;73,20792;
1415;72.61;73,2075;
1416;57.90;73,19669;
1417;71.46;73,19547;
1418;53.87;73,18184;
1419;66.25;73,17696;
1420;70.68;73,1752;
1421;68.65;73,17201;
1422;53.66;73,15829;
1423;84.30;73,16612;
1424;78.65;73,16998;
1425;61.56;73,16183;
1426;67.42;73,1578;
1427;68.99;73,15488;
1428;48.18;73,13738;
1429;90.40;73,14946;
1430;56.63;73,13791;
1431;75.10;73,13928;
1432;62.59;73,13191;
1433;53.31;73,11808;
1434;61.45;73,10994;
1435;70.50;73,10812;
1436;60.23;73,09915;
1437;68.99;73,09629;
1438;58.50;73,08614;
1439;58.85;73,07624;
1440;64.10;73,07001;
1441;62.06;73,06237;
1442;60.99;73,054;
1443;60.11;73,04503;
1444;79.42;73,04944;
1445;56.66;73,03809;
1446;68.74;73,03512;
1447;59.24;73,02559;
1448;60.41;73,01688;
1449;50.61;73,00141;
1450;85.78;73,01022;
1451;51.90;72,99567;
1452;50.77;72,98037;
1453;66.44;72,97587;
1454;42.97;72,95523;
1455;34.49;72,92879;
1456;33.39;72,90163;
1457;53.72;72,88847;
1458;60.75;72,88015;
1459;61.71;72,8725;
1460;41.53;72,85103;
1461;52.15;72,83686;
1462;47.87;72,81979;
1463;56.85;72,80887;
1464;53.71;72,79582;
1465;84.67;72,80392;
1466;89.88;72,81557;
1467;60.22;72,80699;
1468;75.12;72,80856;
1469;62.00;72,8012;
1470;66.90;72,79719;
1471;63.21;72,79067;
1472;60.12;72,78207;
1473;54.82;72,76987;
1474;88.61;72,78061;
1475;63.10;72,77405;
1476;71.96;72,7735;
1477;54.80;72,76133;
1478;59.61;72,75243;
1479;70.81;72,75112;
1480;57.29;72,74068;
1481;68.90;72,73808;
1482;55.99;72,72678;
1483;71.79;72,72616;
1484;89.92;72,73775;
1485;52.08;72,72384;
1486;64.95;72,71861;
1487;80.40;72,72377;
1488;45.52;72,70549;
1489;96.88;72,72173;
1490;65.65;72,71698;
1491;44.75;72,69822;
1492;88.52;72,70882;
1493;69.57;72,70672;
1494;63.41;72,7005;
1495;66.38;72,69627;
1496;59.68;72,68758;
1497;51.17;72,6732;
1498;76.24;72,67558;
1499;65.03;72,67048;
1500;55.40;72,65897;
1501;68.83;72,65642;
1502;82.13;72,66273;
1503;56.84;72,6522;
1504;56.69;72,64159;
1505;75.54;72,64351;
1506;56.41;72,63273;
1507;52.62;72,61945;
1508;78.56;72,6234;
1509;49.62;72,60815;
1510;58.55;72,59884;
1511;70.29;72,59731;
1512;42.81;72,57761;
1513;90.20;72,58926;
1514;61.99;72,58225;
1515;76.00;72,5845;
1516;94.82;72,59917;
1517;62.27;72,59237;
1518;54.09;72,58018;
1519;79.66;72,58485;
1520;55.61;72,57368;
1521;44.59;72,55527;
1522;52.56;72,54214;
1523;61.15;72,53465;
1524;62.00;72,52774;
1525;79.57;72,53236;
1526;46.42;72,51524;
1527;56.66;72,50486;
1528;75.67;72,50693;
1529;52.56;72,49388;
1530;57.04;72,48378;
1531;59.39;72,47523;
1532;61.95;72,46835;
1533;78.42;72,47224;
1534;63.81;72,46659;
1535;57.18;72,45663;
1536;54.86;72,44518;
1537;80.01;72,4501;
1538;69.39;72,4481;
1539;56.94;72,43803;
1540;79.07;72,44234;
1541;53.01;72,42973;
1542;59.39;72,42127;
1543;56.20;72,41076;
1544;60.54;72,40307;
1545;57.13;72,39318;
1546;70.48;72,39194;
1547;73.41;72,39259;
1548;52.55;72,37978;
1549;99.53;72,3973;
1550;66.10;72,39324;
1551;55.57;72,3824;
1552;93.30;72,39588;
1553;48.83;72,38071;
1554;42.99;72,36179;
1555;85.12;72,37;
1556;72.19;72,36988;
1557;57.45;72,3603;
1558;63.28;72,35447;
1559;55.16;72,34344;
1560;44.12;72,32535;
1561;58.87;72,31673;
1562;67.42;72,31359;
1563;48.52;72,29837;
1564;50.75;72,28459;
1565;55.42;72,27382;
1566;38.78;72,25243;
1567;57.16;72,24279;
1568;51.85;72,22978;
1569;58.65;72,22112;
1570;55.71;72,2106;
1571;57.12;72,201;
1572;56.66;72,19111;
1573;88.58;72,20153;
1574;64.03;72,19633;
1575;66.49;72,19271;
1576;99.60;72,21011;
1577;51.22;72,1968;
1578;50.10;72,1828;
1579;92.99;72,19598;
1580;56.20;72,18585;
1581;67.16;72,18267;
1582;65.22;72,17827;
1583;59.99;72,17057;
1584;62.37;72,16438;
1585;72.38;72,16452;
1586;54.79;72,15356;
1587;57.36;72,14424;
1588;82.90;72,15102;
1589;57.93;72,14207;
1590;57.36;72,13277;
1591;71.13;72,13214;
1592;50.12;72,11832;
1593;53.30;72,10651;
1594;90.68;72,11816;
1595;79.17;72,12258;
1596;55.33;72,11206;
1597;73.92;72,1132;
1598;50.20;72,09949;
1599;63.43;72,09407;
1600;64.04;72,08904;
1601;47.49;72,07368;
1602;56.22;72,06378;
1603;49.75;72,04987;
1604;64.80;72,04535;
1605;43.08;72,02731;
1606;57.77;72,01843;
1607;43.27;72,00054;
1608;40.12;71,98072;
1609;51.78;71,96816;
1610;45.77;71,95189;
1611;47.01;71,9364;
1612;88.53;71,94669;
1613;69.11;71,94494;
1614;63.95;71,93999;
1615;75.21;71,94201;
1616;59.41;71,93426;
1617;64.61;71,92973;
1618;66.13;71,92615;
1619;74.42;71,92769;
1620;59.27;71,91988;
1621;72.90;71,92049;
1622;63.51;71,9153;
1623;58.67;71,90714;
1624;75.09;71,9091;
1625;56.86;71,89984;
1626;84.01;71,90729;
1627;60.72;71,90041;
1628;62.42;71,89458;
1629;64.77;71,89021;
1630;63.90;71,88531;
1631;57.45;71,87646;
1632;60.95;71,86977;
1633;65.43;71,86582;
1634;58.64;71,85773;
1635;63.62;71,85269;
1636;67.50;71,85003;
1637;50.84;71,8372;
1638;51.85;71,825;
1639;96.47;71,84003;
1640;44.79;71,82354;
1641;62.54;71,81788;
1642;92.62;71,83054;
1643;69.76;71,82928;
1644;45.87;71,81349;
1645;66.26;71,81012;
1646;69.93;71,80898;
1647;65.05;71,80487;
1648;58.73;71,79694;
1649;59.29;71,78935;
1650;79.13;71,7938;
1651;96.38;71,80869;
1652;58.86;71,80086;
1653;65.08;71,79679;
1654;75.74;71,79917;
1655;70.07;71,79813;
1656;18.99;71,76624;
1657;48.52;71,7522;
1658;62.23;71,74646;
1659;59.57;71,73912;
1660;71.44;71,73895;
1661;50.78;71,72633;
1662;50.60;71,71362;
1663;43.04;71,69637;
1664;56.07;71,68698;
1665;73.44;71,68803;
1666;110.93;71,71159;
1667;79.07;71,716;
1668;38.98;71,69637;
1669;76.70;71,69937;
1670;35.99;71,67799;
1671;54.29;71,66758;
1672;65.86;71,66411;
1673;59.72;71,65697;
1674;55.52;71,64733;
1675;67.98;71,64514;
1676;51.27;71,63298;
1677;69.01;71,63142;
1678;54.15;71,621;
1679;77.53;71,62452;
1680;43.93;71,60803;
1681;102.02;71,62613;
1682;40.45;71,6076;
1683;80.57;71,61292;
1684;39.75;71,594;
1685;57.75;71,58578;
1686;47.40;71,57144;
1687;59.76;71,56445;
1688;57.60;71,55618;
1689;74.82;71,55811;
1690;29.77;71,53338;
1691;50.07;71,52068;
1692;63.16;71,51575;
1693;61.09;71,50959;
1694;71.15;71,50938;
1695;76.40;71,51226;
1696;56.95;71,50367;
1697;71.93;71,50392;
1698;51.04;71,49187;
1699;59.55;71,48484;
1700;68.09;71,48284;
1701;71.01;71,48257;
1702;57.58;71,4744;
1703;67.04;71,4718;
1704;42.71;71,45493;
1705;30.70;71,43102;
1706;60.88;71,42484;
1707;50.36;71,4125;
1708;55.50;71,40318;
1709;51.07;71,39129;
1710;61.32;71,3854;
1711;79.30;71,39002;
1712;52.37;71,37891;
1713;62.27;71,3736;
1714;55.74;71,36448;
1715;47.32;71,35046;
1716;36.51;71,33016;
1717;46.08;71,31546;
1718;50.72;71,30347;
1719;47.04;71,28935;
1720;67.10;71,28692;
1721;66.52;71,28415;
1722;51.13;71,27245;
1723;81.83;71,27857;
1724;64.61;71,2747;
1725;58.31;71,26719;
1726;61.30;71,26141;
1727;52.74;71,25069;
1728;54.94;71,24126;
1729;81.74;71,24733;
1730;54.99;71,23793;
1731;45.93;71,2233;
1732;62.65;71,21835;
1733;68.29;71,21667;
1734;53.55;71,20647;
1735;53.29;71,19614;
1736;72.41;71,19684;
1737;53.19;71,18647;
1738;54.28;71,17674;
1739;55.60;71,16779;
1740;49.18;71,15515;
1741;63.57;71,15079;
1742;57.35;71,14288;
1743;48.02;71,12961;
1744;77.25;71,13312;
1745;78.34;71,13725;
1746;50.42;71,12537;
1747;64.72;71,12171;
1748;70.07;71,12111;
1749;55.23;71,11202;
1750;70.03;71,1114;
1751;76.77;71,11463;
1752;51.85;71,10364;
1753;76.15;71,10651;
1754;51.04;71,09507;
1755;38.40;71,07644;
1756;65.14;71,07306;
1757;56.86;71,06497;
1758;64.02;71,06097;
1759;56.08;71,05245;
1760;53.26;71,04234;
1761;47.07;71,02873;
1762;84.00;71,03609;
1763;77.39;71,0397;
1764;64.15;71,03579;
1765;79.06;71,04034;
1766;56.98;71,03237;
1767;51.17;71,02113;
1768;75.72;71,0238;
1769;81.18;71,02954;
1770;65.27;71,02628;
1771;73.94;71,02792;
1772;51.88;71,01712;
1773;52.03;71,00642;
1774;79.17;71,01102;
1775;53.00;71,00087;
1776;49.33;70,98866;
1777;66.19;70,98596;
1778;74.56;70,98797;
1779;73.61;70,98944;
1780;62.75;70,98481;
1781;64.05;70,98091;
1782;50.56;70,96945;
1783;55.68;70,96088;
1784;67.61;70,959;
1785;50.22;70,94738;
1786;73.15;70,94862;
1787;52.28;70,93817;
1788;48.59;70,92567;
1789;83.93;70,93294;
1790;65.30;70,92979;
1791;64.66;70,92628;
1792;68.82;70,92511;
1793;60.12;70,91908;
1794;48.31;70,90648;
1795;75.55;70,90907;
1796;86.52;70,91776;
1797;56.30;70,90962;
1798;58.29;70,9026;
1799;55.26;70,89391;
1800;55.20;70,88519;
1801;72.04;70,88583;
1802;64.80;70,88245;
1803;48.59;70,87008;
1804;84.92;70,87787;
1805;57.76;70,8706;
1806;44.56;70,85603;
1807;46.86;70,84275;
1808;40.28;70,82585;
1809;43.26;70,81061;
1810;57.41;70,80321;
1811;45.74;70,78937;
1812;47.10;70,77629;
1813;70.82;70,77631;
1814;57.08;70,76877;
1815;74.49;70,77082;
1816;78.47;70,77506;
1817;60.12;70,7692;
1818;41.84;70,75328;
1819;74.15;70,75515;
1820;66.44;70,75278;
1821;59.43;70,74656;
1822;62.18;70,74186;
1823;47.08;70,72888;
1824;70.43;70,72872;
1825;54.96;70,72009;
1826;58.40;70,71333;
1827;63.37;70,70931;
1828;69.15;70,70846;
1829;47.00;70,6955;
1830;45.11;70,68151;
1831;76.47;70,68467;
1832;56.47;70,67691;
1833;56.03;70,66892;
1834;53.96;70,65981;
1835;52.72;70,65004;
1836;44.75;70,63593;
1837;71.74;70,63654;
1838;52.37;70,62659;
1839;61.02;70,62137;
1840;80.14;70,62654;
1841;45.44;70,61286;
1842;54.47;70,6041;
1843;60.28;70,59849;
1844;70.87;70,59864;
1845;51.69;70,58839;
1846;57.97;70,58156;
1847;50.72;70,57081;
1848;51.43;70,56045;
1849;66.31;70,55815;
1850;60.17;70,55254;
1851;86.48;70,56114;
1852;78.30;70,56532;
1853;50.47;70,55447;
1854;60.60;70,54911;
1855;68.89;70,54822;
1856;53.80;70,53919;
1857;54.15;70,53036;
1858;62.44;70,52601;
1859;83.94;70,53322;
1860;66.65;70,53114;
1861;75.82;70,53398;
1862;63.83;70,53038;
1863;59.22;70,52431;
1864;69.20;70,5236;
1865;74.91;70,52596;
1866;40.32;70,50977;
1867;59.37;70,5038;
1868;67.83;70,50237;
1869;56.68;70,49497;
1870;73.06;70,49635;
1871;69.17;70,49564;
1872;74.33;70,49768;
1873;69.49;70,49715;
1874;47.13;70,48468;
1875;56.28;70,4771;
1876;52.73;70,46764;
1877;39.34;70,45107;
1878;44.81;70,43741;
1879;75.05;70,43987;
1880;47.21;70,42751;
1881;41.34;70,41205;
1882;59.43;70,40621;
1883;81.83;70,41228;
1884;55.31;70,40426;
1885;67.34;70,40263;
1886;76.18;70,4057;
1887;59.94;70,40015;
1888;56.10;70,39258;
1889;64.44;70,38943;
1890;65.04;70,3866;
1891;80.97;70,39219;
1892;44.64;70,37858;
1893;32.30;70,35847;
1894;65.43;70,35587;
1895;65.63;70,35337;
1896;60.87;70,34837;
1897;74.22;70,35041;
1898;81.54;70,35631;
1899;59.29;70,35048;
1900;64.88;70,3476;
1901;54.66;70,33934;
1902;66.80;70,33748;
1903;64.30;70,3343;
1904;52.76;70,32507;
1905;46.16;70,31239;
1906;68.64;70,31152;
1907;49.98;70,30085;
1908;51.42;70,29095;
1909;67.14;70,2893;
1910;68.80;70,28852;
1911;64.65;70,28557;
1912;50.73;70,27534;
1913;67.11;70,27369;
1914;51.73;70,264;
1915;78.23;70,26816;
1916;63.16;70,26445;
1917;49.99;70,25388;
1918;52.44;70,24458;
1919;66.19;70,24247;
1920;45.91;70,2298;
1921;67.16;70,2282;
1922;53.11;70,2193;
1923;63.60;70,21586;
1924;77.69;70,21974;
1925;54.15;70,2114;
1926;48.79;70,20028;
1927;52.85;70,19128;
1928;40.32;70,17578;
1929;37.92;70,15906;
1930;57.36;70,15243;
1931;60.92;70,14764;
1932;56.81;70,14074;
1933;54.45;70,13262;
1934;62.62;70,12874;
1935;60.73;70,12388;
1936;70.33;70,12399;
1937;55.42;70,11639;
1938;32.78;70,09713;
1939;45.71;70,08455;
1940;56.63;70,07761;
1941;38.95;70,06158;
1942;41.47;70,04685;
1943;50.18;70,03663;
1944;40.96;70,02168;
1945;69.68;70,0215;
1946;36.48;70,00426;
1947;32.46;69,98498;
1948;45.61;69,97247;
1949;42.50;69,95837;
1950;49.60;69,94794;
1951;62.12;69,94392;
1952;44.93;69,93111;
1953;47.94;69,91985;
1954;76.24;69,92308;
1955;47.69;69,91171;
1956;49.26;69,90115;
1957;58.13;69,89514;
1958;61.71;69,89096;
1959;61.97;69,88692;
1960;58.13;69,88092;
1961;65.25;69,87856;
1962;54.04;69,87048;
1963;56.02;69,86343;
1964;66.80;69,86186;
1965;46.98;69,85022;
1966;60.40;69,84541;
1967;57.15;69,83896;
1968;63.99;69,83598;
1969;95.55;69,84904;
1970;63.15;69,84564;
1971;44.20;69,83263;
1972;66.34;69,83086;
1973;78.90;69,83546;
1974;55.48;69,82819;
1975;82.06;69,83438;
1976;60.72;69,82977;
1977;56.11;69,82282;
1978;67.59;69,82169;
1979;65.18;69,81934;
1980;46.48;69,80756;
1981;51.27;69,79819;
1982;47.47;69,78693;
1983;42.49;69,77316;
1984;49.65;69,76302;
1985;52.87;69,75451;
1986;43.40;69,74124;
1987;52.00;69,73232;
1988;56.37;69,72559;
1989;42.17;69,71174;
1990;66.11;69,70993;
1991;55.53;69,70281;
1992;46.10;69,69096;
1993;53.63;69,6829;
1994;47.97;69,67201;
1995;51.42;69,66286;
1996;38.48;69,64724;
1997;36.03;69,6304;
1998;38.04;69,61459;
1999;54.93;69,60725;
2000;30.98;69,58793;
2001;31.28;69,56879;
2002;54.91;69,56147;
2003;39.20;69,54631;
2004;38.33;69,53074;
2005;71.37;69,53165;
2006;48.62;69,52123;
2007;54.42;69,51371;
2008;45.97;69,50198;
2009;60.48;69,49749;
2010;50.11;69,48785;
2011;54.74;69,48051;
2012;38.17;69,46496;
2013;63.82;69,46216;
2014;56.99;69,45596;
2015;53.56;69,44807;
2016;48.55;69,43771;
2017;92.31;69,44905;
2018;53.78;69,44128;
2019;35.59;69,42452;
2020;16.87;69,39851;
2021;75.64;69,4016;
2022;72.46;69,40311;
2023;63.55;69,40022;
2024;81.60;69,40624;
2025;44.76;69,39407;
2026;79.27;69,39895;
2027;75.74;69,40208;
2028;41.95;69,38854;
2029;76.53;69,39206;
2030;61.35;69,3881;
2031;56.60;69,38181;
2032;68.24;69,38124;
2033;57.41;69,37535;
2034;70.14;69,37572;
2035;70.66;69,37635;
2036;33.80;69,35888;
2037;31.70;69,34039;
2038;45.70;69,3288;
2039;57.49;69,32299;
2040;66.63;69,32167;
2041;59.66;69,31694;
2042;83.92;69,32409;
2043;52.77;69,31599;
2044;63.75;69,31326;
2045;56.04;69,30677;
2046;68.46;69,30636;
2047;46.43;69,29518;
2048;63.43;69,29231;
2049;32.86;69,27453;
2050;62.75;69,27135;
2051;55.25;69,26451;
2052;26.96;69,2439;
2053;24.76;69,22223;
2054;41.24;69,2086;
2055;42.37;69,19554;
2056;69.56;69,19572;
2057;58.34;69,19044;
2058;53.55;69,18284;
2059;42.97;69,1701;
2060;67.11;69,16911;
2061;50.66;69,16013;
2062;61.65;69,15649;
2063;42.26;69,14345;
2064;33.94;69,1264;
2065;48.08;69,1162;
2066;51.64;69,10774;
2067;63.18;69,10487;
2068;62.13;69,1015;
2069;61.85;69,09799;
2070;42.40;69,0851;
2071;71.97;69,08649;
2072;54.85;69,07963;
2073;36.78;69,06405;
2074;70.50;69,06474;
2075;57.00;69,05893;
2076;38.77;69,04434;
2077;53.11;69,03667;
2078;31.86;69,01878;
2079;38.51;69,0041;
2080;37.53;68,98898;
2081;44.43;68,97717;
2082;36.86;68,96175;
2083;72.18;68,96329;
2084;52.24;68,95527;
2085;39.67;68,94122;
2086;65.74;68,93969;
2087;56.56;68,93375;
2088;42.99;68,92133;
2089;39.16;68,90708;
2090;35.25;68,89098;
2091;36.48;68,87548;
2092;28.49;68,85618;
2093;24.60;68,83504;
2094;46.10;68,82418;
2095;40.27;68,81055;
2096;27.82;68,79099;
2097;19.44;68,76746;
2098;28.47;68,74825;
2099;31.42;68,73047;
2100;27.43;68,7108;
2101;34.17;68,69436;
2102;30.78;68,67632;
2103;68.39;68,67619;
2104;46.19;68,6655;
2105;56.84;68,65988;
2106;61.75;68,6566;
2107;66.41;68,65554;
2108;40.79;68,64232;
2109;54.06;68,63541;
2110;66.12;68,63422;
2111;43.11;68,62212;
2112;50.36;68,61348;
2113;40.78;68,6003;
2114;38.97;68,58629;
2115;42.84;68,57411;
2116;59.36;68,56976;
2117;57.62;68,56458;
2118;58.33;68,55975;
2119;54.21;68,55298;
2120;81.78;68,55922;
2121;45.34;68,54827;
2122;63.64;68,54596;
2123;63.59;68,54362;
2124;39.64;68,53001;
2125;43.60;68,51828;
2126;49.71;68,50943;
2127;56.60;68,50383;
2128;51.69;68,49593;
2129;64.58;68,49409;
2130;42.79;68,48202;
2131;64.09;68,47996;
2132;44.17;68,46856;
2133;60.35;68,46475;
2134;55.17;68,45853;
2135;52.96;68,45126;
2136;45.64;68,44058;
2137;51.75;68,43277;
2138;48.78;68,42358;
2139;35.45;68,40816;
2140;43.74;68,39664;
2141;51.18;68,3886;
2142;36.04;68,3735;
2143;65.46;68,37214;
2144;55.87;68,36631;
2145;62.20;68,36344;
2146;50.55;68,35514;
2147;59.32;68,35093;
2148;57.98;68,3461;
2149;53.25;68,33907;
2150;68.18;68,339;
2151;62.04;68,33607;
2152;71.73;68,33765;
2153;46.15;68,32734;
2154;53.98;68,32068;
2155;52.43;68,31331;
2156;61.34;68,31007;
2157;34.33;68,29432;
2158;48.72;68,28525;
2159;45.49;68,27469;
2160;55.62;68,26883;
2161;71.67;68,2704;
2162;59.56;68,26637;
2163;55.31;68,26038;
2164;48.82;68,2514;
2165;39.40;68,23808;
2166;48.20;68,22883;
2167;66.84;68,22819;
2168;47.38;68,21857;
2169;40.44;68,20576;
2170;57.81;68,20097;
2171;38.29;68,18719;
2172;44.53;68,1763;
2173;69.86;68,17708;
2174;43.45;68,1657;
2175;41.87;68,15362;
2176;80.69;68,15938;
2177;51.40;68,15168;
2178;52.31;68,14441;
2179;63.33;68,1422;
2180;48.53;68,1332;
2181;53.60;68,12653;
2182;65.91;68,12552;
2183;64.35;68,12379;
2184;45.26;68,11332;
2185;61.18;68,11015;
2186;68.05;68,11012;
2187;58.39;68,10567;
2188;60.55;68,10221;
2189;63.70;68,1002;
2190;54.78;68,09412;
2191;86.10;68,10233;
2192;55.08;68,09639;
2193;47.97;68,08721;
2194;58.70;68,08293;
2195;46.63;68,07316;
2196;43.59;68,06201;
2197;51.18;68,05433;
2198;41.27;68,04214;
2199;32.12;68,02581;
2200;45.73;68,01568;
2201;67.62;68,0155;
2202;41.10;68,00327;
2203;65.49;68,00213;
2204;52.19;67,99496;
2205;39.94;67,98223;
2206;64.12;67,98048;
2207;42.58;67,96898;
2208;61.57;67,96608;
2209;55.85;67,96059;
2210;57.95;67,95606;
2211;43.64;67,94507;
2212;58.57;67,94083;
2213;53.35;67,93424;
2214;52.94;67,92747;
2215;62.93;67,92521;
2216;69.39;67,92587;
2217;50.78;67,91814;
2218;59.19;67,9142;
2219;53.32;67,90762;
2220;49.00;67,89911;
2221;66.09;67,89829;
2222;59.31;67,89442;
2223;41.58;67,88258;
2224;56.77;67,87759;
